,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
30,"RT @ONS: We’ve published new data on the characteristics of those testing positive for #COVID19.

This shows the risk of reinfection is 10x…",2022-03-30 16:58:04,1509213379227009038,this_worldsucks,,,142,0,en,Twitter for iPhone,,,False
31,"RT @thecryptomonk: I would like a $BTC retest in the $45ks before continuation. 

Setting some spot bids and waiting for now. 

https://t.c…",2022-03-30 16:58:03,1509213377842880518,MickyLisonco,,,5,0,en,Twitter Web App,,,False
32,"RT @TNSenateDems: BREAKING: Republicans advanced a statewide ban on all Delta 8 and similar hemp-derived products. On a vote of 6-3, SB1904…",2022-03-30 16:58:03,1509213375271772170,GeraldHarrisTV,,,31,0,en,Twitter Web App,,,False
33,RT @Delta_Pilots: “Caring for total well-being” means taking care of #frontline workers. @Delta #pilots are spending more time away from th…,2022-03-30 16:58:02,1509213370649559040,PaulJones95,,,3,0,en,Twitter for iPhone,,,False
34,@BNXN Are you in this delta !!! Maddd🤯,2022-03-30 16:58:00,1509213363766710279,johnzubix,,,0,0,en,Twitter for iPhone,1509196251618762753,1645528382,False
35,"Delta Ray Death Star. Everyone said what a kind dude, so… | by Karen Madej | Transformation Pending | Aug, 2021 | M… https://t.co/ooZemywgHh",2022-03-30 16:57:57,1509213350219108361,wrtwrds,,,0,0,en,Penname,,,False
36,"RT @TNSenateDems: BREAKING: Republicans advanced a statewide ban on all Delta 8 and similar hemp-derived products. On a vote of 6-3, SB1904…",2022-03-30 16:57:56,1509213347425755141,MollyMooreMann,,,31,0,en,Twitter for iPad,,,False
37,RT @eugenejohnson_: This is the most fire thing to come out of that Ralph Lauren x Morehouse collection. This suit is insane!! 🔥🔥 https://t…,2022-03-30 16:57:55,1509213343319482370,delt_delta,,,2277,0,en,Twitter for iPhone,,,False
38,RT @Delta_Pilots: The #pilots of @Delta carried the airline during the #pandemic by flying record amounts of overtime to get customers safe…,2022-03-30 16:57:55,1509213341641814020,PaulJones95,,,3,0,en,Twitter for iPhone,,,False
39,"RT @AfricaFactsZone: Made In Nigeria bullion vans by Nigerian company, PROFORCE. https://t.co/2AdXgGXdPh",2022-03-30 16:57:49,1509213317969190912,delt_delta,,,99,0,en,Twitter for iPhone,,,False
40,"Invader Elden Dong if youre out there i miss u 

Im sorry you timed out doing fisticuffs with our friend",2022-03-30 16:57:49,1509213316551708680,destroyer_delta,,,0,0,en,Twitter for Android,,,False
41,"@CollieBuddz @StonedApesNFT 8️⃣ @MaryJaneSTAC is a female, BAYC owner who runs the most organic community Ive seen… https://t.co/ZGa23hxrAq",2022-03-30 16:57:41,1509213284586516487,LiL_SpAcEd_OuT,,,0,0,en,Twitter for Android,1509212766329978880,943935570547318784,False
42,RT @AmaThamu: This lady double parked and when I requested she parks properly so I could too she laughed and walked away. I reported this w…,2022-03-30 16:57:37,1509213268056891406,delt_delta,,,1303,0,en,Twitter for iPhone,,,False
43,@GaryEOwen @ManeLine3000 @Delta Spoiled rotten,2022-03-30 16:57:30,1509213238571020297,Myday2,,,0,0,en,Twitter for iPhone,1509155837817896960,375781393,False
44,RT @fortuneamadi16: @AbaiJakes You should have added Lagos to the list. Oil bearing areas are not thesame thing as Niger Delta. It's a phys…,2022-03-30 16:57:21,1509213200620953609,ZenithZenith13,,,1,0,en,Twitter for Android,,,False
45,GUYS I HAVE IMPORTANT NEWS,2022-03-30 16:57:15,1509213173836095493,galactic_delta,,,0,0,en,Twitter Web App,,,False
46,RT @cornsoup_nn: Quilldrens energy…. 😂 #Ikenography https://t.co/YSAiGrvVyQ,2022-03-30 16:57:08,1509213144643637256,delta_0230,,,95,0,en,Twitter for Android,,,False
47,"@prettybiebtan jacob always look good, cmon now don’t play",2022-03-30 16:57:06,1509213137685385224,delta_debbie_,,,0,1,en,Twitter for iPhone,1509212792984936451,1229959967312154624,False
48,"@sajidjavid What about the under 75 year old that are vulnerable ?

With your plan it is plainly obvious that you d… https://t.co/DM2xSyz3Ni",2022-03-30 16:57:03,1509213123298877448,Orileyuk1,,,0,0,en,Twitter for iPad,1509071210348429312,20052899,False
49,"Delta / KLM Royal Dutch: Washington D.C. – Cape Town, South Africa. $700. Roundtrip, including all Taxes… https://t.co/84qFK9zpQ9",2022-03-30 16:57:02,1509213121738592259,flightdealrss,,,0,0,en,IFTTT,,,False
50,"@cosmictatiana NOTHING HAHA was her picture actually, i didn’t scribble anything out, that was all her, don’t worry",2022-03-30 16:56:43,1509213042529259521,delta_debbie_,,,0,0,en,Twitter for iPhone,1509212887306412038,3013194843,False
